bias,boost,dist,score
0.0,0.2,0.30000000000000004,1.606361540258339
0.0,0.2,0.4,1.606361540258339
0.0,0.2,0.5,1.606361540258339
0.0,0.2,0.6000000000000001,1.606361540258339
0.0,0.2,0.7000000000000001,1.606361540258339
0.0,0.2,0.8,1.606361540258339
0.0,0.2,0.9,1.606361540258339
0.0,0.2,1.0,1.606361540258339
0.0,0.2,1.1,1.606361540258339
0.0,0.2,1.2000000000000002,1.606361540258339
0.0,0.2,1.3,1.606361540258339
0.0,0.2,1.4000000000000001,1.606361540258339
0.0,0.2,1.5,1.606361540258339
0.0,0.2,1.6,1.606361540258339
0.0,0.2,1.7000000000000002,1.606361540258339
0.0,0.2,1.8,1.606361540258339
0.0,0.2,1.9000000000000001,1.606361540258339
0.0,0.2,2.0,1.606361540258339
0.0,0.30000000000000004,0.0,1.3666060112975558
0.0,0.30000000000000004,0.1,1.3666060112975558
0.0,0.30000000000000004,0.2,1.3666060112975558
0.0,0.30000000000000004,0.30000000000000004,1.3666060112975558
0.0,0.30000000000000004,0.4,1.3666060112975558
0.0,0.30000000000000004,0.5,1.3666060112975558
0.0,0.30000000000000004,0.6000000000000001,1.3666060112975558
0.0,0.30000000000000004,0.7000000000000001,1.3666060112975558
0.0,0.30000000000000004,0.8,1.3666060112975558
0.0,0.30000000000000004,0.9,1.3666060112975558
0.0,0.30000000000000004,1.0,1.3666060112975558
0.0,0.30000000000000004,1.1,1.3666060112975558
0.0,0.30000000000000004,1.2000000000000002,1.3666060112975558
0.0,0.30000000000000004,1.3,1.3666060112975558
0.0,0.30000000000000004,1.4000000000000001,1.3666060112975558
0.0,0.30000000000000004,1.5,1.3666060112975558
0.0,0.30000000000000004,1.6,1.3666060112975558
0.0,0.30000000000000004,1.7000000000000002,1.3666060112975558
0.0,0.30000000000000004,1.8,1.3666060112975558
0.0,0.30000000000000004,1.9000000000000001,1.3666060112975558
0.0,0.30000000000000004,2.0,1.3666060112975558
0.0,0.4,0.0,1.2380138262503384
0.0,0.4,0.1,1.2380138262503384
0.0,0.4,0.2,1.2380138262503384
0.0,0.4,0.30000000000000004,1.2380138262503384
0.0,0.4,0.4,1.2380138262503384
0.0,0.4,0.5,1.2380138262503384
0.0,0.4,0.6000000000000001,1.2380138262503384
0.0,0.4,0.7000000000000001,1.2380138262503384
0.0,0.4,0.8,1.2380138262503384
0.0,0.4,0.9,1.2380138262503384
0.0,0.4,1.0,1.2380138262503384
0.0,0.4,1.1,1.2380138262503384
0.0,0.4,1.2000000000000002,1.2380138262503384
0.0,0.4,1.3,1.2380138262503384
0.0,0.4,1.4000000000000001,1.2380138262503384
0.0,0.4,1.5,1.2380138262503384
0.0,0.4,1.6,1.2380138262503384
0.0,0.4,1.7000000000000002,1.2380138262503384
0.0,0.4,1.8,1.2380138262503384
0.0,0.4,1.9000000000000001,1.2380138262503384
0.0,0.4,2.0,1.2380138262503384
0.0,0.5,0.0,1.1591073962069565
0.0,0.5,0.1,1.1591073962069565
0.0,0.5,0.2,1.1591073962069565
0.0,0.5,0.30000000000000004,1.1591073962069565
0.0,0.5,0.4,1.1591073962069565
0.0,0.5,0.5,1.1591073962069565
0.0,0.5,0.6000000000000001,1.1591073962069565
0.0,0.5,0.7000000000000001,1.1591073962069565
0.0,0.5,0.8,1.1591073962069565
0.0,0.5,0.9,1.1591073962069565
0.0,0.5,1.0,1.1591073962069565
0.0,0.5,1.1,1.1591073962069565
0.0,0.5,1.2000000000000002,1.1591073962069565
0.0,0.5,1.3,1.1591073962069565
0.0,0.5,1.4000000000000001,1.1591073962069565
0.0,0.5,1.5,1.1591073962069565
0.0,0.5,1.6,1.1591073962069565
0.0,0.5,1.7000000000000002,1.1591073962069565
0.0,0.5,1.8,1.1591073962069565
0.0,0.5,1.9000000000000001,1.1591073962069565
0.0,0.5,2.0,1.1591073962069565
0.0,0.6000000000000001,0.0,1.1065180348128183
0.0,0.6000000000000001,0.1,1.1065180348128183
0.0,0.6000000000000001,0.2,1.1065180348128183
0.0,0.6000000000000001,0.30000000000000004,1.1065180348128183
0.0,0.6000000000000001,0.4,1.1065180348128183
0.0,0.6000000000000001,0.5,1.1065180348128183
0.0,0.6000000000000001,0.6000000000000001,1.1065180348128183
0.0,0.6000000000000001,0.7000000000000001,1.1065180348128183
0.0,0.6000000000000001,0.8,1.1065180348128183
0.0,0.6000000000000001,0.9,1.1065180348128183
0.0,0.6000000000000001,1.0,1.1065180348128183
0.0,0.6000000000000001,1.1,1.1065180348128183
0.0,0.6000000000000001,1.2000000000000002,1.1065180348128183
0.0,0.6000000000000001,1.3,1.1065180348128183
0.0,0.6000000000000001,1.4000000000000001,1.1065180348128183
0.0,0.6000000000000001,1.5,1.1065180348128183
0.0,0.6000000000000001,1.6,1.1065180348128183
0.0,0.6000000000000001,1.7000000000000002,1.1065180348128183
0.0,0.6000000000000001,1.8,1.1065180348128183
0.0,0.6000000000000001,1.9000000000000001,1.1065180348128183
0.0,0.6000000000000001,2.0,1.1065180348128183
0.0,0.7000000000000001,0.0,1.0694270370289156
0.0,0.7000000000000001,0.1,1.0694270370289156
0.0,0.7000000000000001,0.2,1.0694270370289156
0.0,0.7000000000000001,0.30000000000000004,1.0694270370289156
0.0,0.7000000000000001,0.4,1.0694270370289156
0.0,0.7000000000000001,0.5,1.0694270370289156
0.0,0.7000000000000001,0.6000000000000001,1.0694270370289156
0.0,0.7000000000000001,0.7000000000000001,1.0694270370289156
0.0,0.7000000000000001,0.8,1.0694270370289156
0.0,0.7000000000000001,0.9,1.0694270370289156
0.0,0.7000000000000001,1.0,1.0694270370289156
0.0,0.7000000000000001,1.1,1.0694270370289156
0.0,0.7000000000000001,1.2000000000000002,1.0694270370289156
0.0,0.7000000000000001,1.3,1.0694270370289156
0.0,0.7000000000000001,1.4000000000000001,1.0694270370289156
0.0,0.7000000000000001,1.5,1.0694270370289156
0.0,0.7000000000000001,1.6,1.0694270370289156
0.0,0.7000000000000001,1.7000000000000002,1.0694270370289156
0.0,0.7000000000000001,1.8,1.0694270370289156
0.0,0.7000000000000001,1.9000000000000001,1.0694270370289156
0.0,0.7000000000000001,2.0,1.0694270370289156
0.0,0.8,0.0,1.042156349671653
0.0,0.8,0.1,1.042156349671653
0.0,0.8,0.2,1.042156349671653
0.0,0.8,0.30000000000000004,1.042156349671653
0.0,0.8,0.4,1.042156349671653
0.0,0.8,0.5,1.042156349671653
0.0,0.8,0.6000000000000001,1.042156349671653
0.0,0.8,0.7000000000000001,1.042156349671653
0.0,0.8,0.8,1.042156349671653
0.0,0.8,0.9,1.042156349671653
0.0,0.8,1.0,1.042156349671653
0.0,0.8,1.1,1.042156349671653
0.0,0.8,1.2000000000000002,1.042156349671653
0.0,0.8,1.3,1.042156349671653
0.0,0.8,1.4000000000000001,1.042156349671653
0.0,0.8,1.5,1.042156349671653
0.0,0.8,1.6,1.042156349671653
0.0,0.8,1.7000000000000002,1.042156349671653
0.0,0.8,1.8,1.042156349671653
0.0,0.8,1.9000000000000001,1.042156349671653
0.0,0.8,2.0,1.042156349671653
0.0,0.9,0.0,1.0214531289347077
0.0,0.9,0.1,1.0214531289347077
0.0,0.9,0.2,1.0214531289347077
0.0,0.9,0.30000000000000004,1.0214531289347077
0.0,0.9,0.4,1.0214531289347077
0.0,0.9,0.5,1.0214531289347077
0.0,0.9,0.6000000000000001,1.0214531289347077
0.0,0.9,0.7000000000000001,1.0214531289347077
0.0,0.9,0.8,1.0214531289347077
0.0,0.9,0.9,1.0214531289347077
0.0,0.9,1.0,1.0214531289347077
0.0,0.9,1.1,1.0214531289347077
0.0,0.9,1.2000000000000002,1.0214531289347077
0.0,0.9,1.3,1.0214531289347077
0.0,0.9,1.4000000000000001,1.0214531289347077
0.0,0.9,1.5,1.0214531289347077
0.0,0.9,1.6,1.0214531289347077
0.0,0.9,1.7000000000000002,1.0214531289347077
0.0,0.9,1.8,1.0214531289347077
0.0,0.9,1.9000000000000001,1.0214531289347077
0.0,0.9,2.0,1.0214531289347077
0.0,1.0,0.0,1.0053287568744353
0.0,1.0,0.1,1.0053287568744353
0.0,1.0,0.2,1.0053287568744353
0.0,1.0,0.30000000000000004,1.0053287568744353
0.0,1.0,0.4,1.0053287568744353
0.0,1.0,0.5,1.0053287568744353
0.0,1.0,0.6000000000000001,1.0053287568744353
0.0,1.0,0.7000000000000001,1.0053287568744353
0.0,1.0,0.8,1.0053287568744353
0.0,1.0,0.9,1.0053287568744353
0.0,1.0,1.0,1.0053287568744353
0.0,1.0,1.1,1.0053287568744353
0.0,1.0,1.2000000000000002,1.0053287568744353
0.0,1.0,1.3,1.0053287568744353
0.0,1.0,1.4000000000000001,1.0053287568744353
0.0,1.0,1.5,1.0053287568744353
0.0,1.0,1.6,1.0053287568744353
0.0,1.0,1.7000000000000002,1.0053287568744353
0.0,1.0,1.8,1.0053287568744353
0.0,1.0,1.9000000000000001,1.0053287568744353
0.0,1.0,2.0,1.0053287568744353
0.1,0.0,0.0,27.77890861202385
0.1,0.0,0.1,25.589464126541497
0.1,0.0,0.2,23.455739071981935
0.1,0.0,0.30000000000000004,22.844993559872144
0.1,0.0,0.4,22.676010591481138
0.1,0.0,0.5,21.50542502047258
0.1,0.0,0.6000000000000001,21.450921111840216
0.1,0.0,0.7000000000000001,21.450921111840216
0.1,0.0,0.8,21.450921111840216
0.1,0.0,0.9,21.450921111840216
0.1,0.0,1.0,21.31677640399328
0.1,0.0,1.1,11.762285568799836
0.1,0.0,1.2000000000000002,11.762285568799836
0.1,0.0,1.3,11.762285568799836
0.1,0.0,1.4000000000000001,11.762285568799836
0.1,0.0,1.5,11.762285568799836
0.1,0.0,1.6,11.762285568799836
0.1,0.0,1.7000000000000002,11.762285568799836
0.1,0.0,1.8,11.762285568799836
0.1,0.0,1.9000000000000001,11.762285568799836
0.1,0.0,2.0,11.762285568799836
0.1,0.1,0.0,29.601488398082772
0.1,0.1,0.1,29.587928873604813
0.1,0.1,0.2,29.465847196642507
0.1,0.1,0.30000000000000004,29.142436810843755
0.1,0.1,0.4,28.988367499047506
0.1,0.1,0.5,28.91723460613487
0.1,0.1,0.6000000000000001,28.653273018925727
0.1,0.1,0.7000000000000001,27.774533006874552
0.1,0.1,0.8,27.416658197850566
0.1,0.1,0.9,27.47521263252561
0.1,0.1,1.0,21.262484597998597
0.1,0.1,1.1,21.073134062239077
0.1,0.1,1.2000000000000002,20.970220670714408
0.1,0.1,1.3,20.970220670714408
0.1,0.1,1.4000000000000001,20.878262480123293
0.1,0.1,1.5,20.878262480123293
0.1,0.1,1.6,20.878262480123293
0.1,0.1,1.7000000000000002,9.785496015585272
0.1,0.1,1.8,9.785496015585272
0.1,0.1,1.9000000000000001,9.785496015585272
0.1,0.1,2.0,9.785496015585272
0.1,0.2,0.0,31.599851857910096
0.1,0.2,0.1,31.59288353040888
0.1,0.2,0.2,31.57439180082783
0.1,0.2,0.30000000000000004,31.488031614019537
0.1,0.2,0.4,31.33411272532881
0.1,0.2,0.5,31.045116189633863
0.1,0.2,0.6000000000000001,30.927568699658973
0.1,0.2,0.7000000000000001,31.145065847098195
0.1,0.2,0.8,31.082463049067037
0.1,0.2,0.9,30.861811372812255
0.1,0.2,1.0,30.697305812552408
0.1,0.2,1.1,30.589999624242072
0.1,0.2,1.2000000000000002,29.94123947670623
0.1,0.2,1.3,29.94123947670623
0.1,0.2,1.4000000000000001,22.547813846943704
0.1,0.2,1.5,22.366459825488903
0.1,0.2,1.6,22.366459825488903
0.1,0.2,1.7000000000000002,22.366459825488903
0.1,0.2,1.8,22.366459825488903
0.1,0.2,1.9000000000000001,10.276280981594766
0.1,0.2,2.0,10.276280981594766
0.1,0.30000000000000004,0.0,32.3838824348662
0.1,0.30000000000000004,0.1,32.37904578097825
0.1,0.30000000000000004,0.2,32.34791548541825
0.1,0.30000000000000004,0.30000000000000004,32.18944730923381
0.1,0.30000000000000004,0.4,32.141901636930235
0.1,0.30000000000000004,0.5,32.38705668133975
0.1,0.30000000000000004,0.6000000000000001,32.299908409572176
0.1,0.30000000000000004,0.7000000000000001,32.25166727694435
0.1,0.30000000000000004,0.8,31.968664531056117
0.1,0.30000000000000004,0.9,31.968664531056117
0.1,0.30000000000000004,1.0,31.870219719218674
0.1,0.30000000000000004,1.1,31.55085667760972
0.1,0.30000000000000004,1.2000000000000002,31.289630468294728
0.1,0.30000000000000004,1.3,31.289630468294728
0.1,0.30000000000000004,1.4000000000000001,31.289630468294728
0.1,0.30000000000000004,1.5,23.17939952078173
0.1,0.30000000000000004,1.6,23.17939952078173
0.1,0.30000000000000004,1.7000000000000002,23.17939952078173
0.1,0.30000000000000004,1.8,23.17939952078173
0.1,0.30000000000000004,1.9000000000000001,23.17939952078173
0.1,0.30000000000000004,2.0,10.702008404660583
0.1,0.4,0.0,32.81073701028628
0.1,0.4,0.1,32.80218074708981
0.1,0.4,0.2,32.72267925744418
0.1,0.4,0.30000000000000004,32.694754868786916
0.1,0.4,0.4,32.9051979269112
0.1,0.4,0.5,32.84533683477615
0.1,0.4,0.6000000000000001,32.75618468560341
0.1,0.4,0.7000000000000001,32.710894979824445
0.1,0.4,0.8,32.60659658571144
0.1,0.4,0.9,32.3867590107356
0.1,0.4,1.0,32.3867590107356
0.1,0.4,1.1,32.2766277880858
0.1,0.4,1.2000000000000002,32.02448855797011
0.1,0.4,1.3,32.02448855797011
0.1,0.4,1.4000000000000001,31.503994028399553
0.1,0.4,1.5,31.503994028399553
0.1,0.4,1.6,23.68226140329748
0.1,0.4,1.7000000000000002,23.68226140329748
0.1,0.4,1.8,23.68226140329748
0.1,0.4,1.9000000000000001,23.68226140329748
0.1,0.4,2.0,11.03088692966465
0.1,0.5,0.0,33.08171953391847
0.1,0.5,0.1,33.07569999128027
0.1,0.5,0.2,33.035644936754544
0.1,0.5,0.30000000000000004,33.004776011924115
0.1,0.5,0.4,33.15636318021368
0.1,0.5,0.5,33.10096492399164
0.1,0.5,0.6000000000000001,33.10096492399164
0.1,0.5,0.7000000000000001,32.982334551672146
0.1,0.5,0.8,32.82153089019108
0.1,0.5,0.9,32.82153089019108
0.1,0.5,1.0,32.82153089019108
0.1,0.5,1.1,32.48521954396008
0.1,0.5,1.2000000000000002,32.48521954396008
0.1,0.5,1.3,32.035869546454215
0.1,0.5,1.4000000000000001,32.035869546454215
0.1,0.5,1.5,32.035869546454215
0.1,0.5,1.6,32.035869546454215
0.1,0.5,1.7000000000000002,24.02021251685388
0.1,0.5,1.8,24.02021251685388
0.1,0.5,1.9000000000000001,24.02021251685388
0.1,0.5,2.0,11.288982137900732
0.1,0.6000000000000001,0.0,33.27003926109516
0.1,0.6000000000000001,0.1,33.24527496997066
0.1,0.6000000000000001,0.2,33.22705349413582
0.1,0.6000000000000001,0.30000000000000004,33.37574008068111
0.1,0.6000000000000001,0.4,33.32093473075199
0.1,0.6000000000000001,0.5,33.32093473075199
0.1,0.6000000000000001,0.6000000000000001,33.22735413672707
0.1,0.6000000000000001,0.7000000000000001,33.10748686983388
0.1,0.6000000000000001,0.8,33.10748686983388
0.1,0.6000000000000001,0.9,33.10748686983388
0.1,0.6000000000000001,1.0,33.01345009918089
0.1,0.6000000000000001,1.1,32.8003387558186
0.1,0.6000000000000001,1.2000000000000002,32.41075049008436
0.1,0.6000000000000001,1.3,32.41075049008436
0.1,0.6000000000000001,1.4000000000000001,32.41075049008436
0.1,0.6000000000000001,1.5,32.41075049008436
0.1,0.6000000000000001,1.6,32.41075049008436
0.1,0.6000000000000001,1.7000000000000002,32.41075049008436
0.1,0.6000000000000001,1.8,24.261939085071237
0.1,0.6000000000000001,1.9000000000000001,24.261939085071237
0.1,0.6000000000000001,2.0,11.497365234496076
0.1,0.7000000000000001,0.0,33.4091111674379
0.1,0.7000000000000001,0.1,33.39493948808756
0.1,0.7000000000000001,0.2,33.38383777077062
0.1,0.7000000000000001,0.30000000000000004,33.47292907771647
0.1,0.7000000000000001,0.4,33.47292907771647
0.1,0.7000000000000001,0.5,33.45021418974224
0.1,0.7000000000000001,0.6000000000000001,33.30777802169716
0.1,0.7000000000000001,0.7000000000000001,33.30777802169716
0.1,0.7000000000000001,0.8,33.30777802169716
0.1,0.7000000000000001,0.9,33.30777802169716
0.1,0.7000000000000001,1.0,33.029054762368666
0.1,0.7000000000000001,1.1,32.68880517270301
0.1,0.7000000000000001,1.2000000000000002,32.68880517270301
0.1,0.7000000000000001,1.3,32.68880517270301
0.1,0.7000000000000001,1.4000000000000001,32.68880517270301
0.1,0.7000000000000001,1.5,32.68880517270301
0.1,0.7000000000000001,1.6,32.68880517270301
0.1,0.7000000000000001,1.7000000000000002,32.68880517270301
0.1,0.7000000000000001,1.8,24.44321038058972
0.1,0.7000000000000001,1.9000000000000001,24.44321038058972
0.1,0.7000000000000001,2.0,11.670072140047504
0.1,0.8,0.0,33.51644061246813
0.1,0.8,0.1,33.50697438163695
0.1,0.8,0.2,33.500926185073226
0.1,0.8,0.30000000000000004,33.58442336321542
0.1,0.8,0.4,33.58442336321542
0.1,0.8,0.5,33.454946896968615
0.1,0.8,0.6000000000000001,33.454946896968615
0.1,0.8,0.7000000000000001,33.454946896968615
0.1,0.8,0.8,33.454946896968615
0.1,0.8,0.9,33.377019814957144
0.1,0.8,1.0,32.90299435794217
0.1,0.8,1.1,32.90299435794217
0.1,0.8,1.2000000000000002,32.90299435794217
0.1,0.8,1.3,32.90299435794217
0.1,0.8,1.4000000000000001,32.90299435794217
0.1,0.8,1.5,32.90299435794217
0.1,0.8,1.6,32.90299435794217
0.1,0.8,1.7000000000000002,32.90299435794217
0.1,0.8,1.8,24.584175009623685
0.1,0.8,1.9000000000000001,24.584175009623685
0.1,0.8,2.0,11.816359655421067
0.1,0.9,0.0,33.60209504476187
0.1,0.9,0.1,33.592212358379214
0.1,0.9,0.2,33.670058271850515
0.1,0.9,0.30000000000000004,33.670058271850515
0.1,0.9,0.4,33.65537140967624
0.1,0.9,0.5,33.567263490065436
0.1,0.9,0.6000000000000001,33.567263490065436
0.1,0.9,0.7000000000000001,33.567263490065436
0.1,0.9,0.8,33.567263490065436
0.1,0.9,0.9,33.338324333892885
0.1,0.9,1.0,33.072887239077765
0.1,0.9,1.1,33.072887239077765
0.1,0.9,1.2000000000000002,33.072887239077765
0.1,0.9,1.3,33.072887239077765
0.1,0.9,1.4000000000000001,33.072887239077765
0.1,0.9,1.5,33.072887239077765
0.1,0.9,1.6,33.072887239077765
0.1,0.9,1.7000000000000002,33.072887239077765
0.1,0.9,1.8,24.696957609408056
0.1,0.9,1.9000000000000001,24.696957609408056
0.1,0.9,2.0,11.94247768792664
0.1,1.0,0.0,33.672273622137794
0.1,1.0,0.1,33.66577276255476
0.1,1.0,0.2,33.738241929965646
0.1,1.0,0.30000000000000004,33.738241929965646
0.1,1.0,0.4,33.65566715250803
0.1,1.0,0.5,33.65566715250803
0.1,1.0,0.6000000000000001,33.65566715250803
0.1,1.0,0.7000000000000001,33.65566715250803
0.1,1.0,0.8,33.65566715250803
0.1,1.0,0.9,33.21082840363097
0.1,1.0,1.0,33.21082840363097
0.1,1.0,1.1,33.21082840363097
0.1,1.0,1.2000000000000002,33.21082840363097
0.1,1.0,1.3,33.21082840363097
0.1,1.0,1.4000000000000001,33.21082840363097
0.1,1.0,1.5,33.21082840363097
0.1,1.0,1.6,33.21082840363097
0.1,1.0,1.7000000000000002,33.21082840363097
0.1,1.0,1.8,33.21082840363097
0.1,1.0,1.9000000000000001,24.78926558487253
0.1,1.0,2.0,12.052776949101206
0.2,0.0,0.0,50.30136146933623
0.2,0.0,0.1,45.91495660728001
0.2,0.0,0.2,44.86954540277195
0.2,0.0,0.30000000000000004,36.69564665018556
0.2,0.0,0.4,35.04024059320401
0.2,0.0,0.5,35.140162032598944
0.2,0.0,0.6000000000000001,28.70515197548383
0.2,0.0,0.7000000000000001,28.38488796812195
0.2,0.0,0.8,28.38488796812195
0.2,0.0,0.9,28.203012978591385
0.2,0.0,1.0,23.222242194090747
0.2,0.0,1.1,23.17370084416227
0.2,0.0,1.2000000000000002,23.17370084416227
0.2,0.0,1.3,23.17370084416227
0.2,0.0,1.4000000000000001,23.17370084416227
0.2,0.0,1.5,23.17370084416227
0.2,0.0,1.6,23.17370084416227
0.2,0.0,1.7000000000000002,23.17370084416227
0.2,0.0,1.8,23.17370084416227
0.2,0.0,1.9000000000000001,23.17370084416227
0.2,0.0,2.0,23.17370084416227
0.2,0.1,0.0,50.77288138586998
0.2,0.1,0.1,50.69408715998285
0.2,0.1,0.2,50.822648265271894
0.2,0.1,0.30000000000000004,49.374646164377424
0.2,0.1,0.4,48.89356228917353
0.2,0.1,0.5,46.66013882126587
0.2,0.1,0.6000000000000001,45.35391777877967
0.2,0.1,0.7000000000000001,39.708525616183735
0.2,0.1,0.8,37.019496332032325
0.2,0.1,0.9,32.49310448037225
0.2,0.1,1.0,32.09558102526628
0.2,0.1,1.1,32.09558102526628
0.2,0.1,1.2000000000000002,32.09558102526628
0.2,0.1,1.3,24.69178182499328
0.2,0.1,1.4000000000000001,24.69178182499328
0.2,0.1,1.5,24.69178182499328
0.2,0.1,1.6,24.69178182499328
0.2,0.1,1.7000000000000002,24.69178182499328
0.2,0.1,1.8,24.69178182499328
0.2,0.1,1.9000000000000001,24.69178182499328
0.2,0.1,2.0,24.69178182499328
0.2,0.2,0.0,53.793835916225945
0.2,0.2,0.1,53.80003652496726
0.2,0.2,0.2,53.72355672183608
0.2,0.2,0.30000000000000004,53.42013024191975
0.2,0.2,0.4,52.4740981449087
0.2,0.2,0.5,46.786503497211
0.2,0.2,0.6000000000000001,47.30580185721172
0.2,0.2,0.7000000000000001,47.143188897592914
0.2,0.2,0.8,45.298705858822224
0.2,0.2,0.9,40.41464910196859
0.2,0.2,1.0,35.4883505390729
0.2,0.2,1.1,32.976741637489354
0.2,0.2,1.2000000000000002,32.976741637489354
0.2,0.2,1.3,32.976741637489354
0.2,0.2,1.4000000000000001,24.56284363871936
0.2,0.2,1.5,24.56284363871936
0.2,0.2,1.6,24.56284363871936
0.2,0.2,1.7000000000000002,24.56284363871936
0.2,0.2,1.8,24.56284363871936
0.2,0.2,1.9000000000000001,24.56284363871936
0.2,0.2,2.0,24.56284363871936
0.2,0.30000000000000004,0.0,55.86665985550023
0.2,0.30000000000000004,0.1,55.85041280346247
0.2,0.30000000000000004,0.2,56.14692466536221
0.2,0.30000000000000004,0.30000000000000004,55.738598558698705
0.2,0.30000000000000004,0.4,55.666214713320265
0.2,0.30000000000000004,0.5,55.198205678115016
0.2,0.30000000000000004,0.6000000000000001,48.86197985545415
0.2,0.30000000000000004,0.7000000000000001,48.740998360404966
0.2,0.30000000000000004,0.8,48.421194680230045
0.2,0.30000000000000004,0.9,47.68822612969324
0.2,0.30000000000000004,1.0,45.782815254350126
0.2,0.30000000000000004,1.1,38.73150285605729
0.2,0.30000000000000004,1.2000000000000002,36.44537243090554
0.2,0.30000000000000004,1.3,33.496457695975906
0.2,0.30000000000000004,1.4000000000000001,33.496457695975906
0.2,0.30000000000000004,1.5,24.630684548203998
0.2,0.30000000000000004,1.6,24.630684548203998
0.2,0.30000000000000004,1.7000000000000002,24.630684548203998
0.2,0.30000000000000004,1.8,24.630684548203998
0.2,0.30000000000000004,1.9000000000000001,24.630684548203998
0.2,0.30000000000000004,2.0,24.630684548203998
0.2,0.4,0.0,57.44586387464497
0.2,0.4,0.1,57.43117591422307
0.2,0.4,0.2,57.43169516851246
0.2,0.4,0.30000000000000004,57.49445135951546
0.2,0.4,0.4,57.363416354867645
0.2,0.4,0.5,57.24361564670372
0.2,0.4,0.6000000000000001,57.19842891734806
0.2,0.4,0.7000000000000001,48.582474379419835
0.2,0.4,0.8,49.49147440710083
0.2,0.4,0.9,49.10466695765948
0.2,0.4,1.0,48.42174680081517
0.2,0.4,1.1,47.44101230993071
0.2,0.4,1.2000000000000002,40.34193440448593
0.2,0.4,1.3,39.4107577922433
0.2,0.4,1.4000000000000001,33.915073397263086
0.2,0.4,1.5,24.76471324768694
0.2,0.4,1.6,24.76471324768694
0.2,0.4,1.7000000000000002,24.76471324768694
0.2,0.4,1.8,24.76471324768694
0.2,0.4,1.9000000000000001,24.76471324768694
0.2,0.4,2.0,24.76471324768694
0.2,0.5,0.0,58.7046355087769
0.2,0.5,0.1,58.83956097555438
0.2,0.5,0.2,58.716456676827434
0.2,0.5,0.30000000000000004,58.79995417873454
0.2,0.5,0.4,58.79567803319129
0.2,0.5,0.5,58.58351505824068
0.2,0.5,0.6000000000000001,58.776857334610554
0.2,0.5,0.7000000000000001,58.468072048290814
0.2,0.5,0.8,48.7801759591469
0.2,0.5,0.9,49.811802793490195
0.2,0.5,1.0,49.7283516315995
0.2,0.5,1.1,48.44798401991315
0.2,0.5,1.2000000000000002,47.77722472819305
0.2,0.5,1.3,41.1779819477416
0.2,0.5,1.4000000000000001,40.28264538165662
0.2,0.5,1.5,34.173114483127385
0.2,0.5,1.6,24.923201789538627
0.2,0.5,1.7000000000000002,24.923201789538627
0.2,0.5,1.8,24.923201789538627
0.2,0.5,1.9000000000000001,24.923201789538627
0.2,0.5,2.0,24.923201789538627
0.2,0.6000000000000001,0.0,59.73521603358013
0.2,0.6000000000000001,0.1,59.77190483392414
0.2,0.6000000000000001,0.2,59.84914398228824
0.2,0.6000000000000001,0.30000000000000004,59.86376476330223
0.2,0.6000000000000001,0.4,59.94818451267455
0.2,0.6000000000000001,0.5,59.981670921616555
0.2,0.6000000000000001,0.6000000000000001,59.75494749105703
0.2,0.6000000000000001,0.7000000000000001,59.75494749105703
0.2,0.6000000000000001,0.8,59.62935048453694
0.2,0.6000000000000001,0.9,48.9179459300686
0.2,0.6000000000000001,1.0,49.80262386225822
0.2,0.6000000000000001,1.1,49.06956072425779
